tipo_imovel,metragem,quartos,banheiros,suites,preco_anuncio,latitude,longitude,portaria_24h_normalizado,vista_mar_normalizado,condominio_fechado_normalizado,piscina_normalizado,deck_normalizado,varanda_normalizado,varanda_gourmet_normalizado,academia_normalizado,salao_festas_normalizado,salao_jogos_normalizado,quadra_normalizado,playground_normalizado,brinquedoteca_normalizado,coworking_normalizado,pet_place_normalizado,elevador_normalizado,nascente_normalizado,andar_alto_normalizado,mobiliado_normalizado,reformado_normalizado,frente_mar_normalizado,vista_livre_normalizado,tipo_anuncio_normalizado,anuncio_criado,nota_media
Apartamento,73.0,3.0,2.0,2.0,685.000,-3.805577,-38.49746,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,normal,2026-06-08,0.0
Apartamento,220.0,3.0,2.0,3.0,1.800.000,-3.809211,-38.627279,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,normal,2023-04-25,0.0
Sala/Conjunto,31.0,,1.0,0.0,59.000,-3.726868,-38.525613,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,122.0,3.0,4.0,3.0,1.350.000,-3.733956,-38.508396,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2025-08-21,0.0
Casa,560.0,4.0,4.0,3.0,1.290.000,-3.802829,-38.478718,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2025-11-05,0.0
Apartamento,145.0,4.0,4.0,3.0,1.685.000,-3.751356,-38.460031,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,normal,2026-03-03,0.0
Apartamento,38.0,2.0,1.0,0.0,224.000,-3.704008,-38.579179,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,normal,2026-01-22,0.0
Apartamento,95.0,3.0,2.0,1.0,990.000,-3.735152,-38.518047,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,54.0,2.0,2.0,1.0,508.000,-3.746452,-38.469101,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,normal,2025-07-16,0.0
Lote/Terreno,200.0,,,,470.000,-3.822586,-38.557666,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2023-07-11,0.0
Casa,220.0,3.0,3.0,3.0,1.300.000,-3.79443,-38.471631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,normal,2025-08-22,0.0
Apartamento,105.0,3.0,3.0,1.0,360.000,-3.735756,-38.47758,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2025-06-04,0.0
Apartamento,131.0,3.0,4.0,3.0,1.500.000,-3.746551,-38.468974,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-06-01,0.0
Apartamento,130.0,3.0,4.0,3.0,1.375.000,-3.740604,-38.476419,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-01-29,0.0
Apartamento,170.0,3.0,4.0,3.0,750.000,-3.731741,-38.496076,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-11-13,0.0
Apartamento,91.75,3.0,2.0,2.0,850.000,-3.787,-38.478,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,normal,2026-04-01,0.0
Apartamento,88.0,3.0,3.0,2.0,930.000,-3.752526,-38.455047,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-02-25,0.0
Apartamento,119.22,3.0,3.0,3.0,1.734.219,-3.746561,-38.494008,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,normal,2025-12-03,0.0
Casa,125.0,3.0,1.0,3.0,619.900,-3.77,-38.474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-10-29,0.0
Lote/Terreno,198.0,,,,118.900,-3.839354,-38.557976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2023-03-24,0.0
Lote/Terreno,312.0,,,,370.000,-3.769542,-38.547825,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2025-08-07,0.0
Apartamento,236.67,2.0,5.0,2.0,1.295.000,-3.761,-38.484,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,normal,2026-02-10,0.0
Apartamento,94.0,3.0,3.0,2.0,550.000,-3.745482,-38.479368,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2025-09-15,0.0
Apartamento,68.05,2.0,1.0,1.0,407.170,-3.72543,-38.557967,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2025-09-10,0.0
Imóvel comercial,582.0,,,0.0,3.100.000,-3.729266,-38.521392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-09-15,0.0
Casa,166.0,5.0,6.0,4.0,1.300.000,-3.772494,-38.494249,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-03-07,0.0
Lote/Terreno,600.5,,,,2.200.000,-3.728871,-38.512749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-03-17,0.0
Casa de condomínio,140.0,3.0,3.0,3.0,880.000,-3.75487,-38.470844,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-03-27,0.0
Sala/Conjunto,50.0,,,0.0,120.000,-3.737512,-38.524937,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,normal,2024-12-17,0.0
Lote/Terreno,198.0,,,,108.000,-3.839354,-38.557976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2023-03-24,0.0
Casa,450.0,2.0,5.0,3.0,990.000,-3.749912,-38.450633,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-01-22,0.0
Casa,200.0,4.0,5.0,4.0,880.000,-3.856667,-38.483088,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-10-23,0.0
Ponto comercial/Loja/Box,100.0,,1.0,,250.000,-3.806,-38.606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-02,0.0
Apartamento,70.0,3.0,2.0,1.0,725.000,-3.713,-38.468,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-04-23,0.0
Apartamento,134.0,3.0,4.0,3.0,1.350.000,-3.771573,-38.48606,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,normal,2026-01-19,0.0
Apartamento,36.24,2.0,1.0,0.0,223.000,-3.789361,-38.46517,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,normal,2025-08-22,0.0
Apartamento,104.06,3.0,3.0,3.0,1.248.425,-3.740727,-38.525932,False,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,normal,2026-01-07,0.0
Casa,186.57,1.0,4.0,3.0,899.000,,,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2025-09-05,0.0
Casa de condomínio,149.0,4.0,5.0,4.0,750.000,-3.804,-38.447,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2025-05-17,0.0
Apartamento,94.0,3.0,3.0,3.0,1.458.513,-3.749403,-38.493095,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,normal,2026-05-08,0.0
Apartamento,130.0,3.0,5.0,3.0,1.800.000,-3.748486,-38.468961,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,normal,2026-03-30,0.0
Apartamento,100.0,3.0,3.0,3.0,890.000,-3.746,-38.471,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,normal,2026-02-13,0.0
Apartamento,100.0,3.0,4.0,2.0,1.200.000,-3.727947,-38.513034,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,normal,2024-09-27,0.0
Apartamento,78.0,3.0,3.0,2.0,799.000,-3.729412,-38.478346,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-03-27,0.0
Apartamento,225.0,3.0,5.0,3.0,2.799.000,-3.727863,-38.500279,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,normal,2025-01-12,0.0
Apartamento,127.0,3.0,4.0,3.0,2.150.000,-3.739897,-38.497981,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,normal,2024-06-06,0.0
Apartamento,38.0,2.0,1.0,0.0,215.000,-3.849765,-38.504268,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,normal,2026-01-22,0.0
Apartamento,38.0,1.0,1.0,0.0,390.000,-3.752853,-38.453945,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,normal,2025-09-27,0.0
Apartamento,44.0,2.0,1.0,0.0,65.000,-3.851425,-38.489793,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,repasse,2024-04-29,0.0
Apartamento,75.0,3.0,2.0,2.0,720.000,-3.772701,-38.493913,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-05-03,0.0
Apartamento,218.0,4.0,4.0,4.0,3.400.000,-3.743,-38.493,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-28,0.0
Apartamento,40.79,2.0,1.0,0.0,208.531,-3.813452,-38.631495,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,normal,2025-06-04,0.0
Apartamento,0.0,3.0,3.0,2.0,910.000,-3.752526,-38.455047,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,normal,2026-04-30,0.0
Apartamento,80.78,3.0,2.0,0.0,750.000,-3.730755,-38.567021,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-28,0.0
Casa de condomínio,252.0,4.0,4.0,3.0,1.520.000,-3.802495,-38.627744,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2023-10-12,0.0
Apartamento,72.0,2.0,3.0,1.0,724.900,-3.781419,-38.483155,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-03-12,0.0
Lote/Terreno,306.0,,,0.0,220.000,-3.714897,-38.603748,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2025-09-02,0.0
Apartamento,95.0,3.0,3.0,2.0,870.000,-3.735152,-38.518047,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,normal,2026-04-07,0.0
Apartamento,71.0,3.0,3.0,2.0,698.000,-3.772714,-38.484607,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,normal,2025-10-25,0.0
Lote/Terreno,143.0,,,0.0,125.000,-3.83,-38.567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2022-04-08,0.0
Apartamento,153.0,3.0,4.0,3.0,1.950.000,-3.742784,-38.498864,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,normal,2026-06-11,0.0
Apartamento,151.15,3.0,5.0,3.0,1.350.000,-3.726019,-38.508287,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,normal,2026-02-02,0.0
Sala/Conjunto,70.0,,1.0,,500.000,-3.771,-38.482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,normal,2025-01-15,0.0
Apartamento,90.38,3.0,3.0,1.0,1.000.000,-3.760521,-38.490402,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,normal,2024-11-28,0.0
Casa de condomínio,188.0,3.0,4.0,3.0,1.290.000,-3.807858,-38.474677,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-03-18,0.0
Apartamento,138.0,3.0,2.0,2.0,520.000,-3.743,-38.482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2023-06-27,0.0
Lote/Terreno,160.38,4.0,,0.0,1.750.000,-3.805568,-38.558066,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2026-04-15,0.0
Apartamento,64.0,3.0,2.0,1.0,500.000,-3.809,-38.572,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,normal,2026-06-06,0.0
Apartamento,141.83,3.0,4.0,3.0,1.650.000,-3.776727,-38.483077,False,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,repasse,2026-05-14,0.0
Lote/Terreno,396.0,,,,250.000,-3.81243,-38.559305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-09,0.0
Apartamento,260.0,3.0,4.0,3.0,1.250.000,-3.735,-38.475,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-03-02,0.0
Apartamento,217.0,3.0,4.0,3.0,3.100.000,-3.731,-38.494,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-03-17,0.0
Apartamento,100.0,3.0,4.0,3.0,890.000,-3.746082,-38.47104,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-28,0.0
Apartamento,165.0,2.0,4.0,2.0,1.900.000,-3.744664,-38.477146,True,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-05-18,0.0
Casa,123.0,3.0,3.0,3.0,629.900,-3.786804,-38.469428,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-05-10,0.0
Apartamento,205.0,4.0,5.0,3.0,1.600.000,-3.726,-38.506,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-02-04,0.0
