tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,latitude,longitude,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado
apartamento,Fortaleza,Guararapes,243.0,3.0,5.0,3.0,0.0,4.0,1300000.0,-3.761,-38.484,False,False,True,True,False,True,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cidade 2000,75.0,2.0,2.0,1.0,0.0,2.0,650000.0,-3.75325,-38.473222,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,38.0,1.0,1.0,1.0,6.0,12.0,597025.0,-3.736908,-38.499416,False,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao
casa,Fortaleza,Cajazeiras,238.0,4.0,4.0,4.0,0.0,2.0,1200000.0,-3.811,-38.507,True,False,True,False,False,True,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,78.0,3.0,3.0,2.0,0.0,2.0,837000.0,-3.742288,-38.476264,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,188.0,4.0,5.0,4.0,0.0,3.0,2400000.0,-3.728125,-38.510079,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Fátima,164.0,3.0,4.0,3.0,0.0,3.0,1850000.0,-3.751696,-38.528853,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,119.0,3.0,9.0,2.0,0.0,2.0,1579990.0,-3.74,-38.492,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Presidente Kennedy,300.0,5.0,4.0,4.0,0.0,4.0,1550000.0,-3.733756,-38.573841,True,False,True,True,True,False,False,False,True,False,False,CE,apartamento_padrao
casa,Fortaleza,José de Alencar,230.0,3.0,4.0,3.0,0.0,3.0,1190000.0,-3.81033,-38.47221,False,False,False,True,True,False,False,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,130.0,3.0,2.0,1.0,3.0,1.0,780000.0,-3.728,-38.491,False,False,False,True,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,152.0,4.0,4.0,4.0,0.0,3.0,1289000.0,-3.739242,-38.562429,True,False,True,True,False,True,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,130.0,3.0,3.0,3.0,0.0,3.0,1495000.0,-3.748,-38.468,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,193.0,3.0,3.0,3.0,8.0,4.0,1100000.0,-3.730305,-38.493793,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,35.0,1.0,2.0,1.0,0.0,1.0,380000.0,-3.749626,-38.448186,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,117.0,3.0,3.0,3.0,2.0,2.0,760000.0,-3.745358,-38.506922,True,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,60.0,2.0,2.0,1.0,0.0,2.0,298000.0,-3.72963,-38.461316,True,True,True,True,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,64.0,3.0,2.0,1.0,5.0,2.0,589000.0,-3.783098,-38.48364,True,False,True,False,False,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,165.0,4.0,5.0,3.0,3.0,2.0,420000.0,-3.732003,-38.480526,True,False,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,113.0,3.0,4.0,3.0,3.0,0.0,1662430.0,-3.745685,-38.489334,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Edson Queiroz,145.0,4.0,4.0,4.0,0.0,2.0,628000.0,-3.782099,-38.45904,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,134.0,3.0,4.0,2.0,2.0,1.0,570000.0,-3.735,-38.494,True,False,False,True,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,125.0,3.0,4.0,2.0,0.0,2.0,600000.0,-3.743,-38.479,True,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,98.0,3.0,2.0,1.0,0.0,1.0,1048000.0,-3.742179,-38.485943,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Jardim Cearense,200.0,3.0,3.0,3.0,1.0,4.0,1600000.0,-3.805568,-38.558066,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Presidente Kennedy,66.0,3.0,1.0,1.0,1.0,1.0,599000.0,-3.72763,-38.566468,False,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parangaba,38.0,2.0,1.0,1.0,6.0,1.0,55000.0,-3.773458,-38.570776,True,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,145.0,4.0,4.0,3.0,0.0,3.0,1685000.0,-3.751356,-38.460031,False,False,False,True,True,True,True,True,False,True,True,CE,apartamento_padrao
casa,Fortaleza,Parque Manibura,380.0,6.0,5.0,4.0,1.0,8.0,1500000.0,-3.790419,-38.485011,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,José de Alencar,241.0,4.0,3.0,3.0,0.0,4.0,620000.0,-3.810166,-38.469766,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Parque Iracema,87.0,3.0,2.0,2.0,0.0,2.0,735000.0,-3.805312,-38.493698,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,José de Alencar,365.0,4.0,5.0,4.0,0.0,4.0,3800000.0,-3.808082,-38.467209,False,True,True,True,False,False,True,False,True,False,True,CE,casa_padrao
casa,Fortaleza,Salinas,130.0,3.0,4.0,3.0,0.0,2.0,450000.0,-3.774708,-38.501409,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Eusébio,São Bento,117.0,3.0,3.0,3.0,0.0,2.0,420000.0,-3.859637,-38.483585,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,110.0,3.0,3.0,3.0,0.0,2.0,569000.0,-3.785013,-38.459495,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,218.0,4.0,4.0,4.0,0.0,4.0,3260000.0,-3.741803,-38.497994,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,41.0,2.0,1.0,1.0,0.0,1.0,333990.0,-3.753265,-38.467705,False,False,True,True,True,False,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,205.0,4.0,5.0,4.0,0.0,4.0,3117000.0,-3.74358,-38.484127,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,87.0,3.0,2.0,2.0,3.0,2.0,680000.0,-3.806329,-38.493362,True,False,False,False,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,33.0,1.0,1.0,1.0,0.0,1.0,660000.0,-3.726433,-38.507976,True,True,False,False,False,False,False,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,204.0,4.0,5.0,4.0,0.0,3.0,1299000.0,-3.761,-38.485,False,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
casa,Fortaleza,Vicente Pinzon,340.0,4.0,6.0,4.0,0.0,5.0,3700000.0,-3.726,-38.466,False,False,False,True,True,False,True,False,True,True,True,CE,casa_padrao
apartamento,Fortaleza,Praia do Futuro II,47.0,2.0,2.0,1.0,0.0,1.0,444000.0,-3.755167,-38.447933,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,160.0,3.0,3.0,2.0,0.0,2.0,1100000.0,-3.7311,-38.494232,True,True,False,False,False,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,59.0,1.0,1.0,1.0,0.0,1.0,500000.0,-3.725929,-38.502491,True,True,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,170.0,4.0,4.0,3.0,0.0,2.0,720000.0,-3.74485,-38.476437,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,122.0,3.0,3.0,2.0,0.0,3.0,1380000.0,-3.756398,-38.506581,True,False,True,True,False,True,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,116.0,3.0,4.0,3.0,4.0,2.0,1950000.0,-3.726466,-38.507661,False,True,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,121.0,3.0,3.0,3.0,0.0,3.0,1200000.0,-3.744174,-38.48064,True,False,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,133.0,3.0,4.0,3.0,8.0,2.0,1149000.0,-3.731359,-38.506466,True,False,False,False,False,True,True,False,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Mondubim,125.0,4.0,3.0,2.0,0.0,2.0,889000.0,-3.811588,-38.560656,False,False,False,False,True,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Guararapes,177.0,2.0,6.0,2.0,14.0,3.0,2190000.0,-3.759208,-38.484951,False,False,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,142.0,3.0,4.0,3.0,0.0,3.0,1625000.0,-3.772095,-38.494982,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Edson Queiroz,311.0,4.0,4.0,3.0,0.0,3.0,1050000.0,-3.787097,-38.476463,False,False,False,True,True,False,True,True,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Passaré,59.0,3.0,2.0,1.0,0.0,2.0,370000.0,-3.808187,-38.539259,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Joaquim Távora,418.0,3.0,2.0,2.0,0.0,0.0,1250000.0,-3.746,-38.504,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao
apartamento,Fortaleza,Varjota,89.0,2.0,2.0,2.0,0.0,2.0,1217256.0,-3.728455,-38.487935,False,True,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,72.0,3.0,2.0,1.0,0.0,2.0,499000.0,-3.770052,-38.486592,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,88.0,3.0,3.0,2.0,0.0,2.0,820000.0,-3.752526,-38.455047,False,False,False,True,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,32.0,3.0,2.0,1.0,6.0,1.0,508000.0,-3.773422,-38.484754,True,False,False,True,False,True,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,36.0,2.0,2.0,1.0,3.0,1.0,570000.0,-3.731079,-38.504956,False,True,False,True,True,False,False,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,260.0,3.0,5.0,3.0,9.0,4.0,2250000.0,-3.728231,-38.497269,True,True,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cais do Porto,60.0,2.0,2.0,1.0,0.0,1.0,350000.0,-3.718331,-38.467406,True,False,False,True,True,False,True,False,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,92.0,3.0,3.0,3.0,0.0,3.0,1200000.0,-3.744859,-38.479287,False,False,False,True,False,False,False,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,113.0,3.0,3.0,2.0,0.0,2.0,1440000.0,-3.739622,-38.49167,True,False,True,False,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,119.0,3.0,4.0,3.0,0.0,2.0,1880000.0,-3.746561,-38.494008,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,73.0,2.0,2.0,1.0,0.0,2.0,599000.0,-3.781419,-38.483155,True,False,True,True,True,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Manibura,52.0,2.0,2.0,1.0,0.0,1.0,250000.0,-3.786,-38.491,False,False,True,True,False,True,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,111.0,3.0,4.0,3.0,3.0,2.0,1500000.0,-3.746682,-38.467414,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,199.0,3.0,4.0,3.0,0.0,2.0,990000.0,-3.728365,-38.507056,True,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,64.0,3.0,2.0,2.0,0.0,2.0,580000.0,-3.776987,-38.487596,True,False,True,True,True,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Tauape,93.0,3.0,3.0,1.0,2.0,1.0,350000.0,-3.757817,-38.517319,True,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Edson Queiroz,236.0,4.0,4.0,4.0,0.0,2.0,550000.0,-3.774,-38.458,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,81.0,3.0,2.0,1.0,2.0,2.0,699500.0,-3.780444,-38.487785,False,False,False,True,False,False,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,116.0,3.0,3.0,3.0,0.0,2.0,650000.0,-3.736816,-38.471213,False,False,True,True,True,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Carlito Pamplona,110.0,5.0,2.0,1.0,0.0,2.0,350000.0,-3.721074,-38.552852,False,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Maraponga,200.0,3.0,3.0,3.0,0.0,2.0,600000.0,-3.79313,-38.562453,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Maraponga,140.0,4.0,4.0,3.0,0.0,4.0,879000.0,-3.795254,-38.572524,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Coaçu,204.0,4.0,4.0,1.0,0.0,3.0,700000.0,-3.838822,-38.481669,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Cocó,97.0,3.0,4.0,3.0,0.0,2.0,980000.0,-3.749258,-38.456368,True,True,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,243.0,4.0,5.0,4.0,0.0,4.0,3663000.0,-3.730927,-38.497515,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Jangurussu,60.0,2.0,1.0,1.0,0.0,0.0,115000.0,-3.847761,-38.511808,False,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,65.0,2.0,2.0,1.0,0.0,2.0,770000.0,-3.723121,-38.509145,True,True,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,122.0,3.0,4.0,3.0,0.0,3.0,1650871.0,-3.742,-38.483,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,203.0,4.0,5.0,4.0,0.0,4.0,3500000.0,-3.73,-38.507,False,False,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Cidade dos Funcionários,180.0,2.0,2.0,1.0,0.0,4.0,650000.0,-3.798,-38.494,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Joaquim Távora,65.0,2.0,2.0,1.0,0.0,2.0,630000.0,-3.75,-38.512,False,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Meireles,392.0,8.0,6.0,3.0,0.0,3.0,2500000.0,-3.732,-38.494,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,150.0,3.0,5.0,3.0,0.0,4.0,1490000.0,-3.745356,-38.493236,True,False,False,True,True,False,False,True,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,117.0,3.0,3.0,3.0,0.0,2.0,1500000.0,-3.752526,-38.455047,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,77.0,2.0,3.0,2.0,0.0,2.0,699000.0,-3.762844,-38.491596,False,False,True,True,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,55.0,2.0,2.0,2.0,0.0,1.0,649000.0,-3.808164,-38.496809,False,False,True,True,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Sapiranga-Coité,12.0,2.0,4.0,2.0,0.0,1.0,255000.0,-3.792768,-38.461917,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,93.0,3.0,3.0,3.0,1.0,2.0,919000.0,-3.734565,-38.514595,False,False,False,True,False,True,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,70.0,3.0,3.0,2.0,0.0,2.0,650000.0,-3.763709,-38.494957,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,128.0,3.0,4.0,3.0,0.0,3.0,1350000.0,-3.734219,-38.51243,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,71.0,3.0,2.0,2.0,0.0,2.0,699000.0,-3.772,-38.484,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Tauape,135.0,3.0,4.0,3.0,0.0,3.0,1478000.0,-3.751202,-38.493734,False,False,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,189.0,4.0,4.0,4.0,0.0,4.0,2400000.0,-3.768549,-38.491435,False,True,True,True,True,True,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,40.0,1.0,1.0,1.0,0.0,0.0,641760.0,-3.735291,-38.504265,False,False,False,True,False,False,False,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Salinas,109.0,3.0,4.0,3.0,9.0,2.0,1120000.0,-3.763709,-38.494957,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,70.0,3.0,3.0,2.0,0.0,2.0,800000.0,-3.734089,-38.469562,False,False,True,False,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,68.0,2.0,2.0,2.0,0.0,2.0,389000.0,-3.756669,-38.446379,True,True,False,True,True,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,José de Alencar,87.0,2.0,2.0,1.0,2.0,2.0,320000.0,-3.802521,-38.474862,False,False,True,True,True,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Dom Lustosa,56.0,2.0,2.0,1.0,2.0,1.0,175000.0,-3.748179,-38.585589,True,False,True,False,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,146.0,3.0,4.0,3.0,0.0,3.0,990000.0,-3.746869,-38.475417,False,False,False,True,True,False,False,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,220.0,3.0,4.0,3.0,0.0,4.0,1140000.0,-3.742978,-38.50185,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Centro,126.0,3.0,3.0,2.0,2.0,2.0,480000.0,-3.731697,-38.515988,True,False,False,False,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,78.0,3.0,3.0,2.0,0.0,2.0,838000.0,-3.738947,-38.561634,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,73.0,3.0,2.0,1.0,8.0,2.0,729000.0,-3.781419,-38.483155,True,False,False,True,False,True,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Tauape,93.0,3.0,2.0,1.0,0.0,1.0,330000.0,-3.758139,-38.517087,False,False,False,True,False,False,False,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cajazeiras,52.0,2.0,2.0,1.0,0.0,1.0,235000.0,-3.800935,-38.507379,True,False,False,True,True,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Mondubim,52.0,2.0,2.0,1.0,2.0,1.0,299000.0,-3.819458,-38.558687,True,False,True,True,False,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Mondubim,65.0,3.0,2.0,2.0,0.0,1.0,440000.0,-3.780704,-38.564836,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Santa Maria,66.0,3.0,2.0,1.0,3.0,2.0,190000.0,-3.842,-38.494,True,False,False,True,True,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Mondubim,49.0,2.0,2.0,1.0,8.0,1.0,75000.0,-3.809749,-38.572343,True,False,True,True,False,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Prefeito José Walter,50.0,2.0,2.0,1.0,0.0,1.0,230000.0,-3.832492,-38.552985,True,False,True,True,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Álvaro Weyne,65.0,3.0,2.0,1.0,0.0,1.0,280000.0,-3.712397,-38.56686,False,False,False,True,True,False,False,False,False,False,False,CE,apartamento_padrao
